Time[s], 通道 0, 通道 1, 通道 3, 通道 4, 通道 5, 通道 6
5.871460000, 0, 0, 0, 0, 0, 0
5.871470000, 0, 0, 1, 0, 0, 0
5.871580000, 0, 0, 0, 0, 0, 0
5.871670000, 0, 0, 0, 1, 0, 0
5.871680000, 0, 0, 1, 1, 0, 0
5.871790000, 0, 0, 0, 1, 0, 0
5.871880000, 0, 0, 0, 0, 0, 0
5.871890000, 0, 0, 1, 0, 0, 0
5.871990000, 0, 0, 0, 0, 0, 0
5.872080000, 0, 0, 0, 1, 0, 0
5.872090000, 0, 0, 1, 1, 0, 0
5.872200000, 0, 0, 0, 1, 0, 0
5.872290000, 0, 0, 0, 0, 0, 0
5.872300000, 0, 0, 1, 0, 0, 0
5.872410000, 0, 0, 0, 0, 0, 0
5.872500000, 0, 0, 0, 1, 0, 0
5.872510000, 0, 0, 1, 1, 0, 0
5.872610000, 0, 0, 0, 1, 0, 0
5.872710000, 0, 0, 1, 0, 0, 0
5.872820000, 0, 0, 0, 0, 0, 0
5.872920000, 0, 0, 1, 1, 0, 0
5.873030000, 0, 0, 0, 1, 0, 0
5.873130000, 0, 0, 1, 0, 0, 0
5.873230000, 0, 0, 0, 0, 0, 0
5.873330000, 0, 0, 1, 0, 0, 0
5.873340000, 0, 0, 1, 1, 0, 0
5.873440000, 0, 0, 0, 1, 0, 0
5.873540000, 0, 0, 1, 1, 0, 0
5.873550000, 0, 0, 1, 0, 0, 0
5.873650000, 0, 0, 0, 0, 0, 0
5.873750000, 0, 0, 1, 1, 0, 0
5.873850000, 0, 0, 0, 1, 0, 0
5.873950000, 0, 0, 1, 1, 0, 0
5.873960000, 0, 0, 1, 0, 0, 0
5.874060000, 0, 0, 0, 0, 0, 0
5.874160000, 0, 0, 1, 0, 0, 0
5.874170000, 0, 0, 1, 1, 0, 0
5.874270000, 0, 0, 0, 1, 0, 0
5.874370000, 0, 0, 1, 1, 0, 0
5.874380000, 0, 0, 1, 0, 0, 0
5.874480000, 0, 0, 0, 0, 0, 0
5.874580000, 0, 0, 1, 0, 0, 0
5.874590000, 0, 0, 1, 1, 0, 0
5.874680000, 0, 0, 0, 1, 0, 0
5.874780000, 0, 0, 1, 1, 0, 0
5.874800000, 0, 0, 1, 0, 0, 0
5.874890000, 0, 0, 0, 0, 0, 0
5.874990000, 0, 0, 1, 0, 0, 0
5.875000000, 0, 0, 1, 1, 0, 0
5.875100000, 0, 0, 0, 1, 0, 0
5.875200000, 0, 0, 1, 1, 0, 0
5.875210000, 0, 0, 1, 0, 0, 0
5.875300000, 0, 0, 0, 0, 0, 0
5.875400000, 0, 0, 1, 0, 0, 0
5.875420000, 0, 0, 1, 1, 0, 0
5.875510000, 0, 0, 0, 1, 0, 0
5.875610000, 0, 0, 1, 1, 0, 0
5.875630000, 0, 0, 1, 0, 0, 0
5.875720000, 0, 0, 0, 0, 0, 0
5.875820000, 0, 0, 1, 0, 0, 0
5.875840000, 0, 0, 1, 1, 0, 0
5.875920000, 0, 0, 0, 1, 0, 0
5.876020000, 0, 0, 1, 1, 0, 0
5.876050000, 0, 0, 1, 0, 0, 0
5.876130000, 0, 0, 0, 0, 0, 0
5.876230000, 0, 0, 1, 0, 0, 0
5.876250000, 0, 0, 1, 1, 0, 0
5.876340000, 0, 0, 0, 1, 0, 0
5.876440000, 0, 0, 1, 1, 0, 0
5.876460000, 0, 0, 1, 0, 0, 0
5.876540000, 0, 0, 0, 0, 0, 0
5.876640000, 0, 0, 1, 0, 0, 0
5.876670000, 0, 0, 1, 1, 0, 0
5.876750000, 0, 0, 0, 1, 0, 0
5.876850000, 0, 0, 1, 1, 0, 0
5.876880000, 0, 0, 1, 0, 0, 0
5.876960000, 0, 0, 0, 0, 0, 0
5.877060000, 0, 0, 1, 0, 0, 0
5.877090000, 0, 0, 1, 1, 0, 0
5.877160000, 0, 0, 0, 1, 0, 0
5.877260000, 0, 0, 1, 1, 0, 0
5.877300000, 0, 0, 1, 0, 0, 0
5.877370000, 0, 0, 0, 0, 0, 0
5.877470000, 0, 0, 1, 0, 0, 0
5.877500000, 0, 0, 1, 1, 0, 0
5.877580000, 0, 0, 0, 1, 0, 0
5.877680000, 0, 0, 1, 1, 0, 0
5.877710000, 0, 0, 1, 0, 0, 0
5.877780000, 0, 0, 0, 0, 0, 0
5.877880000, 0, 0, 1, 0, 0, 0
5.877920000, 0, 0, 1, 1, 0, 0
5.877990000, 0, 0, 0, 1, 0, 0
5.878090000, 0, 0, 1, 1, 0, 0
5.878130000, 0, 0, 1, 0, 0, 0
5.878200000, 0, 0, 0, 0, 0, 0
5.878300000, 0, 0, 1, 0, 0, 0
5.878340000, 0, 0, 1, 1, 0, 0
5.878400000, 0, 0, 0, 1, 0, 0
5.878500000, 0, 0, 1, 1, 0, 0
5.878550000, 0, 0, 1, 0, 0, 0
5.878610000, 0, 0, 0, 0, 0, 0
5.878710000, 0, 0, 1, 0, 0, 0
5.878750000, 0, 0, 1, 1, 0, 0
5.878820000, 0, 0, 0, 1, 0, 0
5.878920000, 0, 0, 1, 1, 0, 0
5.878960000, 0, 0, 1, 0, 0, 0
5.879020000, 0, 0, 0, 0, 0, 0
5.879120000, 0, 0, 1, 0, 0, 0
5.879170000, 0, 0, 1, 1, 0, 0
5.879230000, 0, 0, 0, 1, 0, 0
5.879330000, 0, 0, 1, 1, 0, 0
5.879380000, 0, 0, 1, 0, 0, 0
5.879440000, 0, 0, 0, 0, 0, 0
5.879540000, 0, 0, 1, 0, 0, 0
5.879590000, 0, 0, 1, 1, 0, 0
5.879640000, 0, 0, 0, 1, 0, 0
5.879740000, 0, 0, 1, 1, 0, 0
5.879800000, 0, 0, 1, 0, 0, 0
5.879850000, 0, 0, 0, 0, 0, 0
5.879950000, 0, 0, 1, 0, 0, 0
5.880000000, 0, 0, 1, 1, 0, 0
5.880060000, 0, 0, 0, 1, 0, 0
5.880160000, 0, 0, 1, 1, 0, 0
5.880210000, 0, 0, 1, 0, 0, 0
5.880260000, 0, 0, 0, 0, 0, 0
5.880360000, 0, 0, 1, 0, 0, 0
5.880420000, 0, 0, 1, 1, 0, 0
5.880470000, 0, 0, 0, 1, 0, 0
5.880570000, 0, 0, 1, 1, 0, 0
5.880630000, 0, 0, 1, 0, 0, 0
5.880680000, 0, 0, 0, 0, 0, 0
5.880780000, 0, 0, 1, 0, 0, 0
5.880840000, 0, 0, 1, 1, 0, 0
5.880880000, 0, 0, 0, 1, 0, 0
5.880980000, 0, 0, 1, 1, 0, 0
5.881050000, 0, 0, 1, 0, 0, 0
5.881090000, 0, 0, 0, 0, 0, 0
5.881190000, 0, 0, 1, 0, 0, 0
5.881250000, 0, 0, 1, 1, 0, 0
5.881300000, 0, 0, 0, 1, 0, 0
5.881400000, 0, 0, 1, 1, 0, 0
5.881460000, 0, 0, 1, 0, 0, 0
5.881500000, 0, 0, 0, 0, 0, 0
5.881600000, 0, 0, 1, 0, 0, 0
5.881670000, 0, 0, 1, 1, 0, 0
5.881710000, 0, 0, 0, 1, 0, 0
5.881810000, 0, 0, 1, 1, 0, 0
5.881880000, 0, 0, 1, 0, 0, 0
5.881920000, 0, 0, 0, 0, 0, 0
5.882020000, 0, 0, 1, 0, 0, 0
5.882090000, 0, 0, 1, 1, 0, 0
5.882120000, 0, 0, 0, 1, 0, 0
5.882220000, 0, 0, 1, 1, 0, 0
5.882300000, 0, 0, 1, 0, 0, 0
5.882330000, 0, 0, 0, 0, 0, 0
5.882430000, 0, 0, 1, 0, 0, 0
5.882500000, 0, 0, 1, 1, 0, 0
5.882540000, 0, 0, 0, 1, 0, 0
5.882640000, 0, 0, 1, 1, 0, 0
5.882710000, 0, 0, 1, 0, 0, 0
5.882740000, 0, 0, 0, 0, 0, 0
5.882840000, 0, 0, 1, 0, 0, 0
5.882920000, 0, 0, 1, 1, 0, 0
5.882950000, 0, 0, 0, 1, 0, 0
5.883050000, 0, 0, 1, 1, 0, 0
5.883130000, 0, 0, 1, 0, 0, 0
5.883160000, 0, 0, 0, 0, 0, 0
5.883260000, 0, 0, 1, 0, 0, 0
5.883340000, 0, 0, 1, 1, 0, 0
5.883360000, 0, 0, 0, 1, 0, 0
5.883460000, 0, 0, 1, 1, 0, 0
5.883550000, 0, 0, 1, 0, 0, 0
5.883570000, 0, 0, 0, 0, 0, 0
5.883670000, 0, 0, 1, 0, 0, 0
5.883750000, 0, 0, 1, 1, 0, 0
5.883780000, 0, 0, 0, 1, 0, 0
5.883880000, 0, 0, 1, 1, 0, 0
5.883960000, 0, 0, 1, 0, 0, 0
5.883980000, 0, 0, 0, 0, 0, 0
5.884080000, 0, 0, 1, 0, 0, 0
5.884170000, 0, 0, 1, 1, 0, 0
5.884190000, 0, 0, 0, 1, 0, 0
5.884290000, 0, 0, 1, 1, 0, 0
5.884380000, 0, 0, 1, 0, 0, 0
5.884400000, 0, 0, 0, 0, 0, 0
5.884500000, 0, 0, 1, 0, 0, 0
5.884590000, 0, 0, 1, 1, 0, 0
5.884600000, 0, 0, 0, 1, 0, 0
5.884700000, 0, 0, 1, 1, 0, 0
5.884800000, 0, 0, 1, 0, 0, 0
5.884810000, 0, 0, 0, 0, 0, 0
5.884910000, 0, 0, 1, 0, 0, 0
5.885000000, 0, 0, 1, 1, 0, 0
5.885020000, 0, 0, 0, 1, 0, 0
5.885120000, 0, 0, 1, 1, 0, 0
5.885210000, 0, 0, 1, 0, 0, 0
5.885220000, 0, 0, 0, 0, 0, 0
5.885320000, 0, 0, 1, 0, 0, 0
5.885420000, 0, 0, 1, 1, 0, 0
5.885430000, 0, 0, 0, 1, 0, 0
5.885530000, 0, 0, 1, 1, 0, 0
5.885630000, 0, 0, 1, 0, 0, 0
5.885640000, 0, 0, 0, 0, 0, 0
5.885740000, 0, 0, 1, 0, 0, 0
5.885840000, 0, 0, 0, 1, 0, 0
5.885940000, 0, 0, 1, 1, 0, 0
5.886050000, 0, 0, 0, 0, 0, 0
5.886150000, 0, 0, 1, 0, 0, 0
5.886250000, 0, 0, 1, 1, 0, 0
5.886260000, 0, 0, 0, 1, 0, 0
5.886360000, 0, 0, 1, 1, 0, 0
5.886460000, 0, 0, 0, 0, 0, 0
5.886560000, 0, 0, 1, 0, 0, 0
5.886670000, 0, 0, 0, 1, 0, 0
5.886770000, 0, 0, 1, 1, 0, 0
5.886880000, 0, 0, 0, 0, 0, 0
5.886980000, 0, 0, 1, 0, 0, 0
5.887080000, 0, 0, 0, 0, 0, 0
5.887090000, 0, 0, 0, 1, 0, 0
5.887180000, 0, 0, 1, 1, 0, 0
5.887290000, 0, 0, 0, 1, 0, 0
5.887300000, 0, 0, 0, 0, 0, 0
5.887390000, 0, 0, 1, 0, 0, 0
5.887500000, 0, 0, 0, 0, 0, 0
5.887510000, 0, 0, 0, 1, 0, 0
5.887600000, 0, 0, 1, 1, 0, 0
5.887700000, 0, 0, 0, 1, 0, 0
5.887720000, 0, 0, 0, 0, 0, 0
5.887800000, 0, 0, 1, 0, 0, 0
5.887910000, 0, 0, 0, 0, 0, 0
5.887920000, 0, 0, 0, 1, 0, 0
5.888010000, 0, 0, 1, 1, 0, 0
5.888120000, 0, 0, 0, 1, 0, 0
5.888130000, 0, 0, 0, 0, 0, 0
5.888220000, 0, 0, 1, 0, 0, 0
5.888320000, 0, 0, 0, 0, 0, 0
5.888340000, 0, 0, 0, 1, 0, 0
5.888420000, 0, 0, 1, 1, 0, 0
5.888530000, 0, 0, 0, 1, 0, 0
5.888550000, 0, 0, 0, 0, 0, 0
5.888630000, 0, 0, 1, 0, 0, 0
5.888740000, 0, 0, 0, 0, 0, 0
5.888760000, 0, 0, 0, 1, 0, 0
5.888840000, 0, 0, 1, 1, 0, 0
5.888950000, 0, 0, 0, 1, 0, 0
5.888970000, 0, 0, 0, 0, 0, 0
5.889050000, 0, 0, 1, 0, 0, 0
5.889150000, 0, 0, 0, 0, 0, 0
5.889170000, 0, 0, 0, 1, 0, 0
5.889250000, 0, 0, 1, 1, 0, 0
5.889360000, 0, 0, 0, 1, 0, 0
5.889380000, 0, 0, 0, 0, 0, 0
5.889460000, 0, 0, 1, 0, 0, 0
5.889570000, 0, 0, 0, 0, 0, 0
5.889590000, 0, 0, 0, 1, 0, 0
5.889670000, 0, 0, 1, 1, 0, 0
5.889770000, 0, 0, 0, 1, 0, 0
5.889800000, 0, 0, 0, 0, 0, 0
5.889870000, 0, 0, 1, 0, 0, 0
5.889980000, 0, 0, 0, 0, 0, 0
5.890010000, 0, 0, 0, 1, 0, 0
5.890080000, 0, 0, 1, 1, 0, 0
5.890190000, 0, 0, 0, 1, 0, 0
5.890220000, 0, 0, 0, 0, 0, 0
5.890290000, 0, 0, 1, 0, 0, 0
5.890390000, 0, 0, 0, 0, 0, 0
5.890420000, 0, 0, 0, 1, 0, 0
5.890490000, 0, 0, 1, 1, 0, 0
5.890600000, 0, 0, 0, 1, 0, 0
5.890630000, 0, 0, 0, 0, 0, 0
5.890700000, 0, 0, 1, 0, 0, 0
5.890810000, 0, 0, 0, 0, 0, 0
5.890840000, 0, 0, 0, 1, 0, 0
5.890910000, 0, 0, 1, 1, 0, 0
5.891010000, 0, 0, 0, 1, 0, 0
5.891050000, 0, 0, 0, 0, 0, 0
5.891110000, 0, 0, 1, 0, 0, 0
5.891220000, 0, 0, 0, 0, 0, 0
5.891260000, 0, 0, 0, 1, 0, 0
5.891320000, 0, 0, 1, 1, 0, 0
5.891430000, 0, 0, 0, 1, 0, 0
5.891470000, 0, 0, 0, 0, 0, 0
5.891530000, 0, 0, 1, 0, 0, 0
5.891630000, 0, 0, 0, 0, 0, 0
5.891670000, 0, 0, 0, 1, 0, 0
5.891730000, 0, 0, 1, 1, 0, 0
5.891840000, 0, 0, 0, 1, 0, 0
5.891880000, 0, 0, 0, 0, 0, 0
5.891940000, 0, 0, 1, 0, 0, 0
5.892050000, 0, 0, 0, 0, 0, 0
5.892090000, 0, 0, 0, 1, 0, 0
5.892150000, 0, 0, 1, 1, 0, 0
5.892250000, 0, 0, 0, 1, 0, 0
5.892300000, 0, 0, 0, 0, 0, 0
5.892350000, 0, 0, 1, 0, 0, 0
5.892460000, 0, 0, 0, 0, 0, 0
5.892510000, 0, 0, 0, 1, 0, 0
5.892560000, 0, 0, 1, 1, 0, 0
5.892670000, 0, 0, 0, 1, 0, 0
5.892720000, 0, 0, 0, 0, 0, 0
5.892770000, 0, 0, 1, 0, 0, 0
5.892870000, 0, 0, 0, 0, 0, 0
5.892920000, 0, 0, 0, 1, 0, 0
5.892970000, 0, 0, 1, 1, 0, 0
5.893080000, 0, 0, 0, 1, 0, 0
5.893130000, 0, 0, 0, 0, 0, 0
5.893180000, 0, 0, 1, 0, 0, 0
5.893290000, 0, 0, 0, 0, 0, 0
5.893340000, 0, 0, 0, 1, 0, 0
5.893390000, 0, 0, 1, 1, 0, 0
5.893490000, 0, 0, 0, 1, 0, 0
5.893550000, 0, 0, 0, 0, 0, 0
5.893590000, 0, 0, 1, 0, 0, 0
5.893700000, 0, 0, 0, 0, 0, 0
5.893760000, 0, 0, 0, 1, 0, 0
5.893800000, 0, 0, 1, 1, 0, 0
5.893910000, 0, 0, 0, 1, 0, 0
5.893970000, 0, 0, 0, 0, 0, 0
5.894010000, 0, 0, 1, 0, 0, 0
5.894110000, 0, 0, 0, 0, 0, 0
5.894170000, 0, 0, 0, 1, 0, 0
5.894210000, 0, 0, 1, 1, 0, 0
5.894320000, 0, 0, 0, 1, 0, 0
5.894380000, 0, 0, 0, 0, 0, 0
5.894420000, 0, 0, 1, 0, 0, 0
5.894530000, 0, 0, 0, 0, 0, 0
5.894590000, 0, 0, 0, 1, 0, 0
5.894630000, 0, 0, 1, 1, 0, 0
5.894730000, 0, 0, 0, 1, 0, 0
5.894800000, 0, 0, 0, 0, 0, 0
5.894830000, 0, 0, 1, 0, 0, 0
5.894940000, 0, 0, 0, 0, 0, 0
5.895010000, 0, 0, 0, 1, 0, 0
5.895040000, 0, 0, 1, 1, 0, 0
5.895150000, 0, 0, 0, 1, 0, 0
5.895220000, 0, 0, 0, 0, 0, 0
5.895250000, 0, 0, 1, 0, 0, 0
5.895350000, 0, 0, 0, 0, 0, 0
5.895420000, 0, 0, 0, 1, 0, 0
5.895450000, 0, 0, 1, 1, 0, 0
5.895560000, 0, 0, 0, 1, 0, 0
5.895630000, 0, 0, 0, 0, 0, 0
5.895660000, 0, 0, 1, 0, 0, 0
5.895770000, 0, 0, 0, 0, 0, 0
5.895840000, 0, 0, 0, 1, 0, 0
5.895870000, 0, 0, 1, 1, 0, 0
5.895970000, 0, 0, 0, 1, 0, 0
5.896050000, 0, 0, 0, 0, 0, 0
5.896070000, 0, 0, 1, 0, 0, 0
5.896180000, 0, 0, 0, 0, 0, 0
5.896260000, 0, 0, 0, 1, 0, 0
5.896280000, 0, 0, 1, 1, 0, 0
5.896390000, 0, 0, 0, 1, 0, 0
5.896470000, 0, 0, 0, 0, 0, 0
5.896490000, 0, 0, 1, 0, 0, 0
5.896590000, 0, 0, 0, 0, 0, 0
5.896670000, 0, 0, 0, 1, 0, 0
5.896690000, 0, 0, 1, 1, 0, 0
5.896800000, 0, 0, 0, 1, 0, 0
5.896880000, 0, 0, 0, 0, 0, 0
5.896900000, 0, 0, 1, 0, 0, 0
5.897010000, 0, 0, 0, 0, 0, 0
5.897090000, 0, 0, 0, 1, 0, 0
5.897110000, 0, 0, 1, 1, 0, 0
5.897210000, 0, 0, 0, 1, 0, 0
5.897300000, 0, 0, 0, 0, 0, 0
5.897310000, 0, 0, 1, 0, 0, 0
5.897420000, 0, 0, 0, 0, 0, 0
5.897510000, 0, 0, 0, 1, 0, 0
5.897520000, 0, 0, 1, 1, 0, 0
5.897630000, 0, 0, 0, 1, 0, 0
5.897720000, 0, 0, 0, 0, 0, 0
5.897730000, 0, 0, 1, 0, 0, 0
5.897830000, 0, 0, 0, 0, 0, 0
5.897920000, 0, 0, 0, 1, 0, 0
5.897930000, 0, 0, 1, 1, 0, 0
5.898040000, 0, 0, 0, 1, 0, 0
5.898130000, 0, 0, 0, 0, 0, 0
5.898140000, 0, 0, 1, 0, 0, 0
5.898250000, 0, 0, 0, 0, 0, 0
5.898340000, 0, 0, 0, 1, 0, 0
5.898350000, 0, 0, 1, 1, 0, 0
5.898450000, 0, 0, 0, 1, 0, 0
5.898550000, 0, 0, 1, 0, 0, 0
5.898660000, 0, 0, 0, 0, 0, 0
5.898760000, 0, 0, 1, 1, 0, 0
5.898870000, 0, 0, 0, 1, 0, 0
5.898970000, 0, 0, 1, 0, 0, 0
5.899070000, 0, 0, 0, 0, 0, 0
5.899170000, 0, 0, 1, 1, 0, 0
5.899280000, 0, 0, 0, 1, 0, 0
5.899380000, 0, 0, 1, 0, 0, 0
5.899490000, 0, 0, 0, 0, 0, 0
5.899590000, 0, 0, 1, 1, 0, 0
5.899690000, 0, 0, 0, 1, 0, 0
5.899790000, 0, 0, 1, 1, 0, 0
5.899800000, 0, 0, 1, 0, 0, 0
5.899900000, 0, 0, 0, 0, 0, 0
5.900000000, 0, 0, 1, 0, 0, 0
5.900010000, 0, 0, 1, 1, 0, 0
5.900110000, 0, 0, 0, 1, 0, 0
5.900210000, 0, 0, 1, 1, 0, 0
5.900220000, 0, 0, 1, 0, 0, 0
5.900310000, 0, 0, 0, 0, 0, 0
5.900410000, 0, 0, 1, 0, 0, 0
5.900420000, 0, 0, 1, 1, 0, 0
5.900520000, 0, 0, 0, 1, 0, 0
5.900620000, 0, 0, 1, 1, 0, 0
5.900630000, 0, 0, 1, 0, 0, 0
5.900730000, 0, 0, 0, 0, 0, 0
5.900830000, 0, 0, 1, 0, 0, 0
5.900840000, 0, 0, 1, 1, 0, 0
5.900930000, 0, 0, 0, 1, 0, 0
5.901030000, 0, 0, 1, 1, 0, 0
5.901050000, 0, 0, 1, 0, 0, 0
5.901140000, 0, 0, 0, 0, 0, 0
5.901240000, 0, 0, 1, 0, 0, 0
5.901260000, 0, 0, 1, 1, 0, 0
5.901350000, 0, 0, 0, 1, 0, 0
5.901450000, 0, 0, 1, 1, 0, 0
5.901470000, 0, 0, 1, 0, 0, 0
5.901550000, 0, 0, 0, 0, 0, 0
5.901650000, 0, 0, 1, 0, 0, 0
5.901670000, 0, 0, 1, 1, 0, 0
5.901760000, 0, 0, 0, 1, 0, 0
5.901860000, 0, 0, 1, 1, 0, 0
5.901890000, 0, 0, 1, 0, 0, 0
5.901970000, 0, 0, 0, 0, 0, 0
5.902070000, 0, 0, 1, 0, 0, 0
5.902090000, 0, 0, 1, 1, 0, 0
5.902170000, 0, 0, 0, 1, 0, 0
5.902270000, 0, 0, 1, 1, 0, 0
5.902300000, 0, 0, 1, 0, 0, 0
5.902380000, 0, 0, 0, 0, 0, 0
5.902480000, 0, 0, 1, 0, 0, 0
5.902510000, 0, 0, 1, 1, 0, 0
5.902590000, 0, 0, 0, 1, 0, 0
5.902690000, 0, 0, 1, 1, 0, 0
5.902720000, 0, 0, 1, 0, 0, 0
5.902790000, 0, 0, 0, 0, 0, 0
5.902890000, 0, 0, 1, 0, 0, 0
5.902930000, 0, 0, 1, 1, 0, 0
5.903000000, 0, 0, 0, 1, 0, 0
5.903100000, 0, 0, 1, 1, 0, 0
5.903140000, 0, 0, 1, 0, 0, 0
5.903210000, 0, 0, 0, 0, 0, 0
5.903310000, 0, 0, 1, 0, 0, 0
5.903340000, 0, 0, 1, 1, 0, 0
5.903420000, 0, 0, 0, 1, 0, 0
5.903520000, 0, 0, 1, 1, 0, 0
5.903550000, 0, 0, 1, 0, 0, 0
5.903620000, 0, 0, 0, 0, 0, 0
5.903720000, 0, 0, 1, 0, 0, 0
5.903760000, 0, 0, 1, 1, 0, 0
5.903830000, 0, 0, 0, 1, 0, 0
5.903930000, 0, 0, 1, 1, 0, 0
5.903970000, 0, 0, 1, 0, 0, 0
5.904040000, 0, 0, 0, 0, 0, 0
5.904140000, 0, 0, 1, 0, 0, 0
5.904180000, 0, 0, 1, 1, 0, 0
5.904240000, 0, 0, 0, 1, 0, 0
5.904340000, 0, 0, 1, 1, 0, 0
5.904390000, 0, 0, 1, 0, 0, 0
5.904450000, 0, 0, 0, 0, 0, 0
5.904550000, 0, 0, 1, 0, 0, 0
5.904590000, 0, 0, 1, 1, 0, 0
5.904660000, 0, 0, 0, 1, 0, 0
5.904760000, 0, 0, 1, 1, 0, 0
5.904800000, 0, 0, 1, 0, 0, 0
5.904860000, 0, 0, 0, 0, 0, 0
5.904960000, 0, 0, 1, 0, 0, 0
5.905010000, 0, 0, 1, 1, 0, 0
5.905070000, 0, 0, 0, 1, 0, 0
5.905170000, 0, 0, 1, 1, 0, 0
5.905220000, 0, 0, 1, 0, 0, 0
5.905280000, 0, 0, 0, 0, 0, 0
5.905380000, 0, 0, 1, 0, 0, 0
5.905430000, 0, 0, 1, 1, 0, 0
5.905480000, 0, 0, 0, 1, 0, 0
5.905580000, 0, 0, 1, 1, 0, 0
5.905640000, 0, 0, 1, 0, 0, 0
5.905690000, 0, 0, 0, 0, 0, 0
5.905790000, 0, 0, 1, 0, 0, 0
5.905840000, 0, 0, 1, 1, 0, 0
5.905900000, 0, 0, 0, 1, 0, 0
5.906000000, 0, 0, 1, 1, 0, 0
5.906050000, 0, 0, 1, 0, 0, 0
5.906100000, 0, 0, 0, 0, 0, 0
5.906200000, 0, 0, 1, 0, 0, 0
5.906260000, 0, 0, 1, 1, 0, 0
5.906310000, 0, 0, 0, 1, 0, 0
5.906410000, 0, 0, 1, 1, 0, 0
5.906470000, 0, 0, 1, 0, 0, 0
5.906520000, 0, 0, 0, 0, 0, 0
5.906620000, 0, 0, 1, 0, 0, 0
5.906680000, 0, 0, 1, 1, 0, 0
5.906720000, 0, 0, 0, 1, 0, 0
5.906820000, 0, 0, 1, 1, 0, 0
5.906890000, 0, 0, 1, 0, 0, 0
5.906930000, 0, 0, 0, 0, 0, 0
5.907030000, 0, 0, 1, 0, 0, 0
5.907090000, 0, 0, 1, 1, 0, 0
5.907140000, 0, 0, 0, 1, 0, 0
5.907240000, 0, 0, 1, 1, 0, 0
5.907300000, 0, 0, 1, 0, 0, 0
5.907340000, 0, 0, 0, 0, 0, 0
5.907440000, 0, 0, 1, 0, 0, 0
5.907510000, 0, 0, 1, 1, 0, 0
5.907550000, 0, 0, 0, 1, 0, 0
5.907650000, 0, 0, 1, 1, 0, 0
5.907720000, 0, 0, 1, 0, 0, 0
5.907760000, 0, 0, 0, 0, 0, 0
5.907860000, 0, 0, 1, 0, 0, 0
5.907930000, 0, 0, 1, 1, 0, 0
5.907960000, 0, 0, 0, 1, 0, 0
5.908060000, 0, 0, 1, 1, 0, 0
5.908140000, 0, 0, 1, 0, 0, 0
5.908170000, 0, 0, 0, 0, 0, 0
5.908270000, 0, 0, 1, 0, 0, 0
5.908340000, 0, 0, 1, 1, 0, 0
5.908380000, 0, 0, 0, 1, 0, 0
5.908480000, 0, 0, 1, 1, 0, 0
5.908550000, 0, 0, 1, 0, 0, 0
5.908580000, 0, 0, 0, 0, 0, 0
5.908680000, 0, 0, 1, 0, 0, 0
5.908760000, 0, 0, 1, 1, 0, 0
5.908790000, 0, 0, 0, 1, 0, 0
5.908890000, 0, 0, 1, 1, 0, 0
5.908970000, 0, 0, 1, 0, 0, 0
5.909000000, 0, 0, 0, 0, 0, 0
5.909100000, 0, 0, 1, 0, 0, 0
5.909180000, 0, 0, 1, 1, 0, 0
5.909200000, 0, 0, 0, 1, 0, 0
5.909300000, 0, 0, 1, 1, 0, 0
5.909390000, 0, 0, 1, 0, 0, 0
5.909410000, 0, 0, 0, 0, 0, 0
5.909510000, 0, 0, 1, 0, 0, 0
5.909590000, 0, 0, 1, 1, 0, 0
5.909620000, 0, 0, 0, 1, 0, 0
5.909720000, 0, 0, 1, 1, 0, 0
5.909800000, 0, 0, 1, 0, 0, 0
5.909820000, 0, 0, 0, 0, 0, 0
5.909920000, 0, 0, 1, 0, 0, 0
5.910010000, 0, 0, 1, 1, 0, 0
5.910030000, 0, 0, 0, 1, 0, 0
5.910130000, 0, 0, 1, 1, 0, 0
5.910220000, 0, 0, 1, 0, 0, 0
5.910240000, 0, 0, 0, 0, 0, 0
5.910340000, 0, 0, 1, 0, 0, 0
5.910430000, 0, 0, 1, 1, 0, 0
5.910440000, 0, 0, 0, 1, 0, 0
5.910540000, 0, 0, 1, 1, 0, 0
5.910640000, 0, 0, 1, 0, 0, 0
5.910650000, 0, 0, 0, 0, 0, 0
5.910750000, 0, 0, 1, 0, 0, 0
5.910840000, 0, 0, 1, 1, 0, 0
5.910860000, 0, 0, 0, 1, 0, 0
5.910960000, 0, 0, 1, 1, 0, 0
5.911050000, 0, 0, 1, 0, 0, 0
5.911060000, 0, 0, 0, 0, 0, 0
5.911160000, 0, 0, 1, 0, 0, 0
5.911260000, 0, 0, 1, 1, 0, 0
5.911270000, 0, 0, 0, 1, 0, 0
5.911370000, 0, 0, 1, 1, 0, 0
5.911470000, 0, 0, 1, 0, 0, 0
5.911480000, 0, 0, 0, 0, 0, 0
5.911580000, 0, 0, 1, 0, 0, 0
5.911680000, 0, 0, 0, 1, 0, 0
5.911780000, 0, 0, 1, 1, 0, 0
5.911890000, 0, 0, 0, 0, 0, 0
5.911990000, 0, 0, 1, 0, 0, 0
5.912090000, 0, 0, 1, 1, 0, 0
5.912100000, 0, 0, 0, 1, 0, 0
5.912200000, 0, 0, 1, 1, 0, 0
5.912300000, 0, 0, 0, 0, 0, 0
5.912400000, 0, 0, 1, 0, 0, 0
5.912510000, 0, 0, 0, 1, 0, 0
5.912610000, 0, 0, 1, 1, 0, 0
5.912720000, 0, 0, 0, 0, 0, 0
5.912820000, 0, 0, 1, 0, 0, 0
5.912920000, 0, 0, 0, 0, 0, 0
