Time,X,Y,Z
2143.040000,1000.000000,0.000000,0.000000
2143.040000,0,0,0
2144.240000,0,0,0
2144.280000,0,0,0
2144.280000,1000.000000,0.000000,0.000000
2144.320000,1000.000000,0.000000,0.000000
2144.320000,2000.000000,0.000000,0.000000
2145.280000,2000.000000,0.000000,0.000000
2145.280000,1000.000000,0.000000,0.000000
2145.280000,1000.000000,0.000000,0.000000
2145.280000,0,0,0
2146.480000,0,0,0
2146.520000,0,0,0
2146.520000,0.000000,0.000000,1666.000000
2146.560000,0.000000,0.000000,1666.000000
2146.560000,0.000000,0.000000,3333.000000
2148.080000,0.000000,0.000000,3333.000000
2148.080000,0.000000,0.000000,1666.000000
2148.080242,0.000000,0.000000,1666.000000
2148.080242,0,0,0
2149.280000,0,0,0
2149.320000,0,0,0
2149.320000,924.000000,1386.000000,0.000000
2149.360000,924.000000,1386.000000,0.000000
2149.360000,1849.000000,2773.000000,0.000000
2157.960000,1849.000000,2773.000000,0.000000
2157.960000,924.000000,1386.000000,0.000000
2157.960000,924.000000,1386.000000,0.000000
2157.960000,0,0,0
2159.160000,0,0,0
2159.200000,0,0,0
2159.200000,0.000000,0.000000,1000.000000
2159.240000,0.000000,0.000000,1000.000000
2159.240000,0.000000,0.000000,2000.000000
2159.280000,0.000000,0.000000,2000.000000
2159.280000,0.000000,0.000000,4000.000000
2160.600000,0.000000,0.000000,4000.000000
2160.600000,0.000000,0.000000,2000.000000
2160.640000,0.000000,0.000000,2000.000000
2160.640000,0.000000,0.000000,1000.000000
2160.640000,0.000000,0.000000,1000.000000
2160.640000,0,0,0
2161.840000,0,0,0
2161.880000,0,0,0
2161.880000,1000.000000,0.000000,0.000000
2161.920000,1000.000000,0.000000,0.000000
2161.920000,2000.000000,0.000000,0.000000
2162.880000,2000.000000,0.000000,0.000000
2162.880000,1000.000000,0.000000,0.000000
2162.880000,1000.000000,0.000000,0.000000
2162.880000,0,0,0
2164.080000,0,0,0
2164.120000,0,0,0
2164.120000,1000.000000,0.000000,0.000000
2164.160000,1000.000000,0.000000,0.000000
2164.160000,2000.000000,0.000000,0.000000
2170.120000,2000.000000,0.000000,0.000000
2170.120000,1000.000000,0.000000,0.000000
2170.120000,1000.000000,0.000000,0.000000
2170.120000,0,0,0
2171.320000,0,0,0
2171.360000,0,0,0
2171.360000,1000.000000,0.000000,0.000000
2171.400000,1000.000000,0.000000,0.000000
2171.400000,2000.000000,0.000000,0.000000
2172.360000,2000.000000,0.000000,0.000000
2172.360000,1000.000000,0.000000,0.000000
2172.360000,1000.000000,0.000000,0.000000
2172.360000,0,0,0
2173.560000,0,0,0
2173.600000,0,0,0
2173.600000,0.000000,0.000000,1666.000000
2173.640000,0.000000,0.000000,1666.000000
2173.640000,0.000000,0.000000,3333.000000
2175.280000,0.000000,0.000000,3333.000000
2175.280000,0.000000,0.000000,1666.000000
2175.280242,0.000000,0.000000,1666.000000
2175.280242,0,0,0
2176.480000,0,0,0
2176.520000,0,0,0
2176.520000,1664.000000,83.000000,0.000000
2176.560000,1664.000000,83.000000,0.000000
2176.560000,3329.000000,166.000000,0.000000
2181.320000,3329.000000,166.000000,0.000000
2181.320000,1664.000000,83.000000,0.000000
2181.320242,1664.000000,83.000000,0.000000
2181.320242,0,0,0
2182.520000,0,0,0
2182.560000,0,0,0
2182.560000,0.000000,0.000000,1000.000000
2182.600000,0.000000,0.000000,1000.000000
2182.600000,0.000000,0.000000,2000.000000
2182.640000,0.000000,0.000000,2000.000000
2182.640000,0.000000,0.000000,4000.000000
2183.960000,0.000000,0.000000,4000.000000
2183.960000,0.000000,0.000000,2000.000000
2184.000000,0.000000,0.000000,2000.000000
2184.000000,0.000000,0.000000,1000.000000
2184.000000,0.000000,0.000000,1000.000000
2184.000000,0,0,0
2185.200000,0,0,0
2185.240000,0,0,0
2185.240000,1000.000000,0.000000,0.000000
2185.280000,1000.000000,0.000000,0.000000
2185.280000,2000.000000,0.000000,0.000000
2186.240000,2000.000000,0.000000,0.000000
2186.240000,1000.000000,0.000000,0.000000
2186.240000,1000.000000,0.000000,0.000000
2186.240000,0,0,0
2187.440000,0,0,0
2187.480000,0,0,0
2187.480000,1000.000000,0.000000,0.000000
2187.520000,1000.000000,0.000000,0.000000
2187.520000,2000.000000,0.000000,0.000000
2193.480000,2000.000000,0.000000,0.000000
2193.480000,1000.000000,0.000000,0.000000
2193.480000,1000.000000,0.000000,0.000000
2193.480000,0,0,0
2194.680000,0,0,0
2194.720000,0,0,0
2194.720000,1000.000000,0.000000,0.000000
2194.760000,1000.000000,0.000000,0.000000
2194.760000,2000.000000,0.000000,0.000000
2195.720000,2000.000000,0.000000,0.000000
2195.720000,1000.000000,0.000000,0.000000
2195.720000,1000.000000,0.000000,0.000000
2195.720000,0,0,0
2196.920000,0,0,0
2196.960000,0,0,0
2196.960000,0.000000,0.000000,1666.000000
2197.000000,0.000000,0.000000,1666.000000
2197.000000,0.000000,0.000000,3333.000000
2198.640000,0.000000,0.000000,3333.000000
2198.640000,0.000000,0.000000,1666.000000
2198.640242,0.000000,0.000000,1666.000000
2198.640242,0,0,0
2199.840000,0,0,0
2199.880000,0,0,0
2199.880000,1664.000000,83.000000,0.000000
2199.920000,1664.000000,83.000000,0.000000
2199.920000,3329.000000,166.000000,0.000000
2204.680000,3329.000000,166.000000,0.000000
2204.680000,1664.000000,83.000000,0.000000
2204.680242,1664.000000,83.000000,0.000000
2204.680242,0,0,0
2205.880000,0,0,0
2205.920000,0,0,0
2205.920000,0.000000,0.000000,1000.000000
2205.960000,0.000000,0.000000,1000.000000
2205.960000,0.000000,0.000000,2000.000000
2206.000000,0.000000,0.000000,2000.000000
2206.000000,0.000000,0.000000,4000.000000
2207.320000,0.000000,0.000000,4000.000000
2207.320000,0.000000,0.000000,2000.000000
2207.360000,0.000000,0.000000,2000.000000
2207.360000,0.000000,0.000000,1000.000000
2207.360000,0.000000,0.000000,1000.000000
2207.360000,0,0,0
2208.560000,0,0,0
2208.600000,0,0,0
2208.600000,1000.000000,0.000000,0.000000
2208.640000,1000.000000,0.000000,0.000000
2208.640000,2000.000000,0.000000,0.000000
2209.600000,2000.000000,0.000000,0.000000
2209.600000,1000.000000,0.000000,0.000000
2209.600000,1000.000000,0.000000,0.000000
2209.600000,0,0,0
2210.800000,0,0,0
2210.840000,0,0,0
2210.840000,1000.000000,0.000000,0.000000
2210.880000,1000.000000,0.000000,0.000000
2210.880000,2000.000000,0.000000,0.000000
2216.840000,2000.000000,0.000000,0.000000
2216.840000,1000.000000,0.000000,0.000000
2216.840000,1000.000000,0.000000,0.000000
2216.840000,0,0,0
2218.040000,0,0,0
2218.080000,0,0,0
2218.080000,1000.000000,0.000000,0.000000
2218.120000,1000.000000,0.000000,0.000000
2218.120000,2000.000000,0.000000,0.000000
2219.080000,2000.000000,0.000000,0.000000
2219.080000,1000.000000,0.000000,0.000000
2219.080000,1000.000000,0.000000,0.000000
2219.080000,0,0,0
2220.280000,0,0,0
2220.320000,0,0,0
2220.320000,0.000000,0.000000,1666.000000
2220.360000,0.000000,0.000000,1666.000000
2220.360000,0.000000,0.000000,3333.000000
2222.000000,0.000000,0.000000,3333.000000
2222.000000,0.000000,0.000000,1666.000000
2222.000242,0.000000,0.000000,1666.000000
2222.000242,0,0,0
2223.200000,0,0,0
2223.240000,0,0,0
2223.240000,1664.000000,83.000000,0.000000
2223.280000,1664.000000,83.000000,0.000000
2223.280000,3329.000000,166.000000,0.000000
2228.040000,3329.000000,166.000000,0.000000
2228.040000,1664.000000,83.000000,0.000000
2228.040242,1664.000000,83.000000,0.000000
2228.040242,0,0,0
2229.240000,0,0,0
2229.280000,0,0,0
2229.280000,0.000000,0.000000,1000.000000
2229.320000,0.000000,0.000000,1000.000000
2229.320000,0.000000,0.000000,2000.000000
2229.360000,0.000000,0.000000,2000.000000
2229.360000,0.000000,0.000000,4000.000000
2230.680000,0.000000,0.000000,4000.000000
2230.680000,0.000000,0.000000,2000.000000
2230.720000,0.000000,0.000000,2000.000000
2230.720000,0.000000,0.000000,1000.000000
2230.720000,0.000000,0.000000,1000.000000
2230.720000,0,0,0
2231.920000,0,0,0
2231.960000,0,0,0
2231.960000,1000.000000,0.000000,0.000000
2232.000000,1000.000000,0.000000,0.000000
2232.000000,2000.000000,0.000000,0.000000
2232.960000,2000.000000,0.000000,0.000000
2232.960000,1000.000000,0.000000,0.000000
2232.960000,1000.000000,0.000000,0.000000
2232.960000,0,0,0
2234.160000,0,0,0
2234.200000,0,0,0
2234.200000,1000.000000,0.000000,0.000000
2234.240000,1000.000000,0.000000,0.000000
2234.240000,2000.000000,0.000000,0.000000
2240.200000,2000.000000,0.000000,0.000000
2240.200000,1000.000000,0.000000,0.000000
2240.200000,1000.000000,0.000000,0.000000
2240.200000,0,0,0
2241.400000,0,0,0
2241.440000,0,0,0
2241.440000,1000.000000,0.000000,0.000000
2241.480000,1000.000000,0.000000,0.000000
2241.480000,2000.000000,0.000000,0.000000
2242.440000,2000.000000,0.000000,0.000000
2242.440000,1000.000000,0.000000,0.000000
2242.440000,1000.000000,0.000000,0.000000
2242.440000,0,0,0
2243.640000,0,0,0
2243.680000,0,0,0
2243.680000,0.000000,0.000000,1666.000000
2243.720000,0.000000,0.000000,1666.000000
2243.720000,0.000000,0.000000,3333.000000
2245.360000,0.000000,0.000000,3333.000000
2245.360000,0.000000,0.000000,1666.000000
2245.360242,0.000000,0.000000,1666.000000
2245.360242,0,0,0
2246.560000,0,0,0
2246.600000,0,0,0
2246.600000,1664.000000,83.000000,0.000000
2246.640000,1664.000000,83.000000,0.000000
2246.640000,3329.000000,166.000000,0.000000
2251.400000,3329.000000,166.000000,0.000000
2251.400000,1664.000000,83.000000,0.000000
2251.400242,1664.000000,83.000000,0.000000
2251.400242,0,0,0
2252.600000,0,0,0
2252.640000,0,0,0
2252.640000,0.000000,0.000000,1000.000000
2252.680000,0.000000,0.000000,1000.000000
2252.680000,0.000000,0.000000,2000.000000
2252.720000,0.000000,0.000000,2000.000000
2252.720000,0.000000,0.000000,4000.000000
2254.040000,0.000000,0.000000,4000.000000
2254.040000,0.000000,0.000000,2000.000000
2254.080000,0.000000,0.000000,2000.000000
2254.080000,0.000000,0.000000,1000.000000
2254.080000,0.000000,0.000000,1000.000000
2254.080000,0,0,0
2255.280000,0,0,0
2255.320000,0,0,0
2255.320000,1000.000000,0.000000,0.000000
2255.360000,1000.000000,0.000000,0.000000
2255.360000,2000.000000,0.000000,0.000000
2256.320000,2000.000000,0.000000,0.000000
2256.320000,1000.000000,0.000000,0.000000
2256.320000,1000.000000,0.000000,0.000000
2256.320000,0,0,0
2257.520000,0,0,0
2257.560000,0,0,0
2257.560000,1000.000000,0.000000,0.000000
2257.600000,1000.000000,0.000000,0.000000
2257.600000,2000.000000,0.000000,0.000000
2263.560000,2000.000000,0.000000,0.000000
2263.560000,1000.000000,0.000000,0.000000
2263.560000,1000.000000,0.000000,0.000000
2263.560000,0,0,0
2264.760000,0,0,0
2264.800000,0,0,0
2264.800000,1000.000000,0.000000,0.000000
2264.840000,1000.000000,0.000000,0.000000
2264.840000,2000.000000,0.000000,0.000000
2265.800000,2000.000000,0.000000,0.000000
2265.800000,1000.000000,0.000000,0.000000
2265.800000,1000.000000,0.000000,0.000000
2265.800000,0,0,0
2267.000000,0,0,0
2267.040000,0,0,0
2267.040000,0.000000,0.000000,1666.000000
2267.080000,0.000000,0.000000,1666.000000
2267.080000,0.000000,0.000000,3333.000000
2268.720000,0.000000,0.000000,3333.000000
2268.720000,0.000000,0.000000,1666.000000
2268.720242,0.000000,0.000000,1666.000000
2268.720242,0,0,0
2269.920000,0,0,0
2269.960000,0,0,0
2269.960000,1664.000000,83.000000,0.000000
2270.000000,1664.000000,83.000000,0.000000
2270.000000,3329.000000,166.000000,0.000000
2274.760000,3329.000000,166.000000,0.000000
2274.760000,1664.000000,83.000000,0.000000
2274.760242,1664.000000,83.000000,0.000000
2274.760242,0,0,0
2275.960000,0,0,0
2276.000000,0,0,0
2276.000000,0.000000,0.000000,1000.000000
2276.040000,0.000000,0.000000,1000.000000
2276.040000,0.000000,0.000000,2000.000000
2276.080000,0.000000,0.000000,2000.000000
2276.080000,0.000000,0.000000,4000.000000
2277.400000,0.000000,0.000000,4000.000000
2277.400000,0.000000,0.000000,2000.000000
2277.440000,0.000000,0.000000,2000.000000
2277.440000,0.000000,0.000000,1000.000000
2277.440000,0.000000,0.000000,1000.000000
2277.440000,0,0,0
2278.640000,0,0,0
2278.680000,0,0,0
2278.680000,1000.000000,0.000000,0.000000
2278.720000,1000.000000,0.000000,0.000000
2278.720000,2000.000000,0.000000,0.000000
2279.680000,2000.000000,0.000000,0.000000
2279.680000,1000.000000,0.000000,0.000000
2279.680000,1000.000000,0.000000,0.000000
2279.680000,0,0,0
2280.880000,0,0,0
2280.920000,0,0,0
2280.920000,1000.000000,0.000000,0.000000
2280.960000,1000.000000,0.000000,0.000000
2280.960000,2000.000000,0.000000,0.000000
2286.920000,2000.000000,0.000000,0.000000
2286.920000,1000.000000,0.000000,0.000000
2286.920000,1000.000000,0.000000,0.000000
2286.920000,0,0,0
2288.120000,0,0,0
2288.160000,0,0,0
2288.160000,1000.000000,0.000000,0.000000
2288.200000,1000.000000,0.000000,0.000000
2288.200000,2000.000000,0.000000,0.000000
2289.160000,2000.000000,0.000000,0.000000
2289.160000,1000.000000,0.000000,0.000000
2289.160000,1000.000000,0.000000,0.000000
2289.160000,0,0,0
2290.360000,0,0,0
2290.400000,0,0,0
2290.400000,0.000000,0.000000,1666.000000
2290.440000,0.000000,0.000000,1666.000000
2290.440000,0.000000,0.000000,3333.000000
2292.080000,0.000000,0.000000,3333.000000
2292.080000,0.000000,0.000000,1666.000000
2292.080242,0.000000,0.000000,1666.000000
2292.080242,0,0,0
2293.280000,0,0,0
2293.320000,0,0,0
2293.320000,1664.000000,83.000000,0.000000
2293.360000,1664.000000,83.000000,0.000000
2293.360000,3329.000000,166.000000,0.000000
2298.120000,3329.000000,166.000000,0.000000
2298.120000,1664.000000,83.000000,0.000000
2298.120242,1664.000000,83.000000,0.000000
2298.120242,0,0,0
2299.320000,0,0,0
2299.360000,0,0,0
2299.360000,0.000000,0.000000,1000.000000
2299.400000,0.000000,0.000000,1000.000000
2299.400000,0.000000,0.000000,2000.000000
2299.440000,0.000000,0.000000,2000.000000
2299.440000,0.000000,0.000000,4000.000000
2300.760000,0.000000,0.000000,4000.000000
2300.760000,0.000000,0.000000,2000.000000
2300.800000,0.000000,0.000000,2000.000000
2300.800000,0.000000,0.000000,1000.000000
2300.800000,0.000000,0.000000,1000.000000
2300.800000,0,0,0
2302.000000,0,0,0
2302.040000,0,0,0
2302.040000,1000.000000,0.000000,0.000000
2302.080000,1000.000000,0.000000,0.000000
2302.080000,2000.000000,0.000000,0.000000
2303.040000,2000.000000,0.000000,0.000000
2303.040000,1000.000000,0.000000,0.000000
2303.040000,1000.000000,0.000000,0.000000
2303.040000,0,0,0
2304.240000,0,0,0
2304.280000,0,0,0
2304.280000,1000.000000,0.000000,0.000000
2304.320000,1000.000000,0.000000,0.000000
2304.320000,2000.000000,0.000000,0.000000
2310.280000,2000.000000,0.000000,0.000000
2310.280000,1000.000000,0.000000,0.000000
2310.280000,1000.000000,0.000000,0.000000
2310.280000,0,0,0
2311.480000,0,0,0
2311.520000,0,0,0
2311.520000,1000.000000,0.000000,0.000000
2311.560000,1000.000000,0.000000,0.000000
2311.560000,2000.000000,0.000000,0.000000
2312.520000,2000.000000,0.000000,0.000000
2312.520000,1000.000000,0.000000,0.000000
2312.520000,1000.000000,0.000000,0.000000
2312.520000,0,0,0
2313.720000,0,0,0
2313.760000,0,0,0
2313.760000,0.000000,0.000000,1666.000000
2313.800000,0.000000,0.000000,1666.000000
2313.800000,0.000000,0.000000,3333.000000
2315.440000,0.000000,0.000000,3333.000000
2315.440000,0.000000,0.000000,1666.000000
2315.440242,0.000000,0.000000,1666.000000
2315.440242,0,0,0
2316.640000,0,0,0
2316.680000,0,0,0
2316.680000,1664.000000,83.000000,0.000000
2316.720000,1664.000000,83.000000,0.000000
2316.720000,3329.000000,166.000000,0.000000
2321.480000,3329.000000,166.000000,0.000000
2321.480000,1664.000000,83.000000,0.000000
2321.480242,1664.000000,83.000000,0.000000
2321.480242,0,0,0
2322.680000,0,0,0
2322.720000,0,0,0
2322.720000,0.000000,0.000000,1000.000000
2322.760000,0.000000,0.000000,1000.000000
2322.760000,0.000000,0.000000,2000.000000
2322.800000,0.000000,0.000000,2000.000000
2322.800000,0.000000,0.000000,4000.000000
2324.120000,0.000000,0.000000,4000.000000
2324.120000,0.000000,0.000000,2000.000000
2324.160000,0.000000,0.000000,2000.000000
2324.160000,0.000000,0.000000,1000.000000
2324.160000,0.000000,0.000000,1000.000000
2324.160000,0,0,0
2325.360000,0,0,0
2325.400000,0,0,0
2325.400000,1000.000000,0.000000,0.000000
2325.440000,1000.000000,0.000000,0.000000
2325.440000,2000.000000,0.000000,0.000000
2326.400000,2000.000000,0.000000,0.000000
2326.400000,1000.000000,0.000000,0.000000
2326.400000,1000.000000,0.000000,0.000000
2326.400000,0,0,0
2327.600000,0,0,0
2327.640000,0,0,0
2327.640000,1000.000000,0.000000,0.000000
2327.680000,1000.000000,0.000000,0.000000
2327.680000,2000.000000,0.000000,0.000000
2333.640000,2000.000000,0.000000,0.000000
2333.640000,1000.000000,0.000000,0.000000
2333.640000,1000.000000,0.000000,0.000000
2333.640000,0,0,0
2334.840000,0,0,0
2334.880000,0,0,0
2334.880000,1000.000000,0.000000,0.000000
2334.920000,1000.000000,0.000000,0.000000
2334.920000,2000.000000,0.000000,0.000000
2335.880000,2000.000000,0.000000,0.000000
2335.880000,1000.000000,0.000000,0.000000
2335.880000,1000.000000,0.000000,0.000000
2335.880000,0,0,0
2337.080000,0,0,0
2337.120000,0,0,0
2337.120000,0.000000,0.000000,1666.000000
2337.160000,0.000000,0.000000,1666.000000
2337.160000,0.000000,0.000000,3333.000000
2338.800000,0.000000,0.000000,3333.000000
2338.800000,0.000000,0.000000,1666.000000
2338.800242,0.000000,0.000000,1666.000000
2338.800242,0,0,0
2340.000000,0,0,0
2340.040000,0,0,0
2340.040000,1664.000000,83.000000,0.000000
2340.080000,1664.000000,83.000000,0.000000
2340.080000,3329.000000,166.000000,0.000000
2344.840000,3329.000000,166.000000,0.000000
2344.840000,1664.000000,83.000000,0.000000
2344.840242,1664.000000,83.000000,0.000000
2344.840242,0,0,0
2346.040000,0,0,0
2346.080000,0,0,0
2346.080000,0.000000,0.000000,1000.000000
2346.120000,0.000000,0.000000,1000.000000
2346.120000,0.000000,0.000000,2000.000000
2346.160000,0.000000,0.000000,2000.000000
2346.160000,0.000000,0.000000,4000.000000
2347.480000,0.000000,0.000000,4000.000000
2347.480000,0.000000,0.000000,2000.000000
2347.520000,0.000000,0.000000,2000.000000
2347.520000,0.000000,0.000000,1000.000000
2347.520000,0.000000,0.000000,1000.000000
2347.520000,0,0,0
2348.720000,0,0,0
2348.760000,0,0,0
2348.760000,1000.000000,0.000000,0.000000
2348.800000,1000.000000,0.000000,0.000000
2348.800000,2000.000000,0.000000,0.000000
2349.760000,2000.000000,0.000000,0.000000
2349.760000,1000.000000,0.000000,0.000000
2349.760000,1000.000000,0.000000,0.000000
2349.760000,0,0,0
2350.960000,0,0,0
2351.000000,0,0,0
2351.000000,1000.000000,0.000000,0.000000
2351.040000,1000.000000,0.000000,0.000000
2351.040000,2000.000000,0.000000,0.000000
2357.000000,2000.000000,0.000000,0.000000
2357.000000,1000.000000,0.000000,0.000000
2357.000000,1000.000000,0.000000,0.000000
2357.000000,0,0,0
2358.200000,0,0,0
2358.240000,0,0,0
2358.240000,1000.000000,0.000000,0.000000
2358.280000,1000.000000,0.000000,0.000000
2358.280000,2000.000000,0.000000,0.000000
2359.240000,2000.000000,0.000000,0.000000
2359.240000,1000.000000,0.000000,0.000000
2359.240000,1000.000000,0.000000,0.000000
2359.240000,0,0,0
2360.440000,0,0,0
2360.480000,0,0,0
2360.480000,0.000000,0.000000,1666.000000
2360.520000,0.000000,0.000000,1666.000000
2360.520000,0.000000,0.000000,3333.000000
2362.160000,0.000000,0.000000,3333.000000
2362.160000,0.000000,0.000000,1666.000000
2362.160242,0.000000,0.000000,1666.000000
2362.160242,0,0,0
2363.360000,0,0,0
2363.400000,0,0,0
2363.400000,1664.000000,83.000000,0.000000
2363.440000,1664.000000,83.000000,0.000000
2363.440000,3329.000000,166.000000,0.000000
2368.200000,3329.000000,166.000000,0.000000
2368.200000,1664.000000,83.000000,0.000000
2368.200242,1664.000000,83.000000,0.000000
2368.200242,0,0,0
2369.400000,0,0,0
2369.440000,0,0,0
2369.440000,0.000000,0.000000,1000.000000
2369.480000,0.000000,0.000000,1000.000000
2369.480000,0.000000,0.000000,2000.000000
2369.520000,0.000000,0.000000,2000.000000
2369.520000,0.000000,0.000000,4000.000000
2370.840000,0.000000,0.000000,4000.000000
2370.840000,0.000000,0.000000,2000.000000
2370.880000,0.000000,0.000000,2000.000000
2370.880000,0.000000,0.000000,1000.000000
2370.880000,0.000000,0.000000,1000.000000
2370.880000,0,0,0
2372.080000,0,0,0
2372.120000,0,0,0
2372.120000,1000.000000,0.000000,0.000000
2372.160000,1000.000000,0.000000,0.000000
2372.160000,2000.000000,0.000000,0.000000
2373.120000,2000.000000,0.000000,0.000000
2373.120000,1000.000000,0.000000,0.000000
2373.120000,1000.000000,0.000000,0.000000
2373.120000,0,0,0
2374.320000,0,0,0
2374.360000,0,0,0
2374.360000,1000.000000,0.000000,0.000000
2374.400000,1000.000000,0.000000,0.000000
2374.400000,2000.000000,0.000000,0.000000
2380.360000,2000.000000,0.000000,0.000000
2380.360000,1000.000000,0.000000,0.000000
2380.360000,1000.000000,0.000000,0.000000
2380.360000,0,0,0
2381.560000,0,0,0
2381.600000,0,0,0
2381.600000,1000.000000,0.000000,0.000000
2381.640000,1000.000000,0.000000,0.000000
2381.640000,2000.000000,0.000000,0.000000
2382.600000,2000.000000,0.000000,0.000000
2382.600000,1000.000000,0.000000,0.000000
2382.600000,1000.000000,0.000000,0.000000
2382.600000,0,0,0
2383.800000,0,0,0
2383.840000,0,0,0
2383.840000,0.000000,0.000000,1666.000000
2383.880000,0.000000,0.000000,1666.000000
2383.880000,0.000000,0.000000,3333.000000
2385.520000,0.000000,0.000000,3333.000000
2385.520000,0.000000,0.000000,1666.000000
2385.520242,0.000000,0.000000,1666.000000
2385.520242,0,0,0
2386.720000,0,0,0
2386.760000,0,0,0
2386.760000,1664.000000,83.000000,0.000000
2386.800000,1664.000000,83.000000,0.000000
2386.800000,3329.000000,166.000000,0.000000
2391.560000,3329.000000,166.000000,0.000000
2391.560000,1664.000000,83.000000,0.000000
2391.560242,1664.000000,83.000000,0.000000
2391.560242,0,0,0
2392.760000,0,0,0
2392.800000,0,0,0
2392.800000,0.000000,0.000000,1000.000000
2392.840000,0.000000,0.000000,1000.000000
2392.840000,0.000000,0.000000,2000.000000
2392.880000,0.000000,0.000000,2000.000000
2392.880000,0.000000,0.000000,4000.000000
2394.200000,0.000000,0.000000,4000.000000
2394.200000,0.000000,0.000000,2000.000000
2394.240000,0.000000,0.000000,2000.000000
2394.240000,0.000000,0.000000,1000.000000
2394.240000,0.000000,0.000000,1000.000000
2394.240000,0,0,0
2395.440000,0,0,0
2395.480000,0,0,0
2395.480000,1000.000000,0.000000,0.000000
2395.520000,1000.000000,0.000000,0.000000
2395.520000,2000.000000,0.000000,0.000000
2396.480000,2000.000000,0.000000,0.000000
2396.480000,1000.000000,0.000000,0.000000
2396.480000,1000.000000,0.000000,0.000000
2396.480000,0,0,0
2397.680000,0,0,0
2397.720000,0,0,0
2397.720000,1000.000000,0.000000,0.000000
2397.760000,1000.000000,0.000000,0.000000
2397.760000,2000.000000,0.000000,0.000000
2403.720000,2000.000000,0.000000,0.000000
2403.720000,1000.000000,0.000000,0.000000
2403.720000,1000.000000,0.000000,0.000000
2403.720000,0,0,0
2404.920000,0,0,0
2404.960000,0,0,0
2404.960000,1000.000000,0.000000,0.000000
2405.000000,1000.000000,0.000000,0.000000
2405.000000,2000.000000,0.000000,0.000000
2405.960000,2000.000000,0.000000,0.000000
2405.960000,1000.000000,0.000000,0.000000
2405.960000,1000.000000,0.000000,0.000000
2405.960000,0,0,0
2407.160000,0,0,0
2407.200000,0,0,0
2407.200000,0.000000,0.000000,1666.000000
2407.240000,0.000000,0.000000,1666.000000
2407.240000,0.000000,0.000000,3333.000000
2408.880000,0.000000,0.000000,3333.000000
2408.880000,0.000000,0.000000,1666.000000
2408.880242,0.000000,0.000000,1666.000000
2408.880242,0,0,0
2410.080000,0,0,0
2410.120000,0,0,0
2410.120000,1664.000000,83.000000,0.000000
2410.160000,1664.000000,83.000000,0.000000
2410.160000,3329.000000,166.000000,0.000000
2414.920000,3329.000000,166.000000,0.000000
2414.920000,1664.000000,83.000000,0.000000
2414.920242,1664.000000,83.000000,0.000000
2414.920242,0,0,0
2416.120000,0,0,0
2416.160000,0,0,0
2416.160000,0.000000,0.000000,1000.000000
2416.200000,0.000000,0.000000,1000.000000
2416.200000,0.000000,0.000000,2000.000000
2416.240000,0.000000,0.000000,2000.000000
2416.240000,0.000000,0.000000,4000.000000
2417.560000,0.000000,0.000000,4000.000000
2417.560000,0.000000,0.000000,2000.000000
2417.600000,0.000000,0.000000,2000.000000
2417.600000,0.000000,0.000000,1000.000000
2417.600000,0.000000,0.000000,1000.000000
2417.600000,0,0,0
2418.800000,0,0,0
2418.840000,0,0,0
2418.840000,1000.000000,0.000000,0.000000
2418.880000,1000.000000,0.000000,0.000000
2418.880000,2000.000000,0.000000,0.000000
2419.840000,2000.000000,0.000000,0.000000
2419.840000,1000.000000,0.000000,0.000000
2419.840000,1000.000000,0.000000,0.000000
2419.840000,0,0,0
2421.040000,0,0,0
2421.080000,0,0,0
2421.080000,1000.000000,0.000000,0.000000
2421.120000,1000.000000,0.000000,0.000000
2421.120000,2000.000000,0.000000,0.000000
2427.080000,2000.000000,0.000000,0.000000
2427.080000,1000.000000,0.000000,0.000000
2427.080000,1000.000000,0.000000,0.000000
2427.080000,0,0,0
2428.280000,0,0,0
2428.320000,0,0,0
2428.320000,1000.000000,0.000000,0.000000
2428.360000,1000.000000,0.000000,0.000000
2428.360000,2000.000000,0.000000,0.000000
2429.320000,2000.000000,0.000000,0.000000
2429.320000,1000.000000,0.000000,0.000000
2429.320000,1000.000000,0.000000,0.000000
2429.320000,0,0,0
2430.520000,0,0,0
2430.560000,0,0,0
2430.560000,0.000000,0.000000,1666.000000
2430.600000,0.000000,0.000000,1666.000000
2430.600000,0.000000,0.000000,3333.000000
2432.240000,0.000000,0.000000,3333.000000
2432.240000,0.000000,0.000000,1666.000000
2432.240242,0.000000,0.000000,1666.000000
2432.240242,0,0,0
2433.440000,0,0,0
2433.480000,0,0,0
2433.480000,1664.000000,83.000000,0.000000
2433.520000,1664.000000,83.000000,0.000000
2433.520000,3329.000000,166.000000,0.000000
2438.280000,3329.000000,166.000000,0.000000
2438.280000,1664.000000,83.000000,0.000000
2438.280242,1664.000000,83.000000,0.000000
2438.280242,0,0,0
2439.480000,0,0,0
2439.520000,0,0,0
2439.520000,0.000000,0.000000,1000.000000
2439.560000,0.000000,0.000000,1000.000000
2439.560000,0.000000,0.000000,2000.000000
2439.600000,0.000000,0.000000,2000.000000
2439.600000,0.000000,0.000000,4000.000000
2440.920000,0.000000,0.000000,4000.000000
2440.920000,0.000000,0.000000,2000.000000
2440.960000,0.000000,0.000000,2000.000000
2440.960000,0.000000,0.000000,1000.000000
2440.960000,0.000000,0.000000,1000.000000
2440.960000,0,0,0
2442.160000,0,0,0
2442.200000,0,0,0
